Air temperature,Rotational speed,Tool wear,Torque,Process temperature,Power,PowerWear,TempPerPower
-0.5024251407342256,1.7973708753231787,-0.5491040183725661,-1.6739748571132171,-0.3407519172674287,-1.6292087160869768,-0.8231182029832822,1.6891526698707746
-0.452429107106576,-0.1493575811562738,-0.5176826559975818,-0.09900350192058306,-0.3407519172674287,-0.09802686140004922,-0.510104308645937,-0.08326816318692733
-0.452429107106576,1.5184699503261225,-0.48626129362259746,-1.5435632162373938,-0.4081528028729957,-1.5125258440013234,-0.7571353100269247,1.5082703283388408
-0.452429107106576,-0.556552931651976,-0.4077078876851367,0.42264306158271003,-0.4081528028729957,0.35679400668594363,-0.31269149229248083,-0.44366496974218544
-0.5024251407342256,0.8602637673330699,-0.37628652531015244,-0.991821658685834,-0.4081528028729957,-0.8837647893176227,-0.5454630185994024,0.6888116795675727
-0.452429107106576,-1.1143547816460884,-0.34486516293516817,0.8239096488929353,-0.3407519172674287,0.4486254775277593,-0.22930796855501065,-0.5084022834205777
-0.5024251407342256,1.445955709826888,-0.2977331193726917,-1.4532782340925934,-0.4081528028729957,-1.385139111372036,-0.5952624552699992,1.3237436373776594
-0.5024251407342256,-0.6681133016507984,-0.2663117569977074,0.8339413135756903,-0.4081528028729957,0.8408616284663215,-0.0583866981537492,-0.772222833190995
-0.5524211743618752,0.7040792493347183,-0.23489039462272313,-0.7510617062996991,-0.47555368847852436,-0.574402616391968,-0.35826559962293925,0.3551339984770972
-0.6024172079894964,0.11280928834095907,-0.20346903224773885,-0.530365083279075,-0.61035545968962,-0.5758938966876894,-0.33168011652111756,0.35317211627808853
-0.6024172079894964,-0.4840386911527413,-0.1563369886852624,0.8640363076239577,-0.5429545740840913,1.0399769811089121,0.11057939483955923,-0.8966941627661172
-0.5524211743618752,0.23552569533966383,-0.10920494512278599,-0.32973178962396227,-0.5429545740840913,-0.19077076031753634,-0.15215902829210634,-0.007890523595194638
-0.6024172079894964,-0.556552931651976,-0.06207290156030955,-0.07894017255507152,-0.61035545968962,-0.34911137013762866,-0.15060979979077105,0.13349528535796124
-0.5524211743618752,-0.8912340416484434,-0.03065153918532526,1.074701265961826,-0.5429545740840913,0.9760187163206867,0.23392915484490454,-0.8583623676641924
-0.6024172079894964,-1.052996578146736,0.04790186675213546,1.255271230251427,-0.61035545968962,1.0701754070972789,0.34748609771195743,-0.9158715637373309
-0.6024172079894964,-0.9860603561474425,0.07932322912711975,0.5430230377757772,-0.61035545968962,0.18323645121674215,0.12844234179650638,-0.3176462112791014
-0.6024172079894964,-0.9525922451477957,0.11074459150210404,1.0847329306445812,-0.61035545968962,0.9347239876056002,0.3785406288811101,-0.8345814379812792
-0.6024172079894964,-0.9525922451477957,0.14216595387708833,0.9141946310377358,-0.61035545968962,0.7065581023601667,0.3454008573117834,-0.6900938878203476
-0.6024172079894964,-0.9302801711480313,0.18929799743956477,0.8540046429412019,-0.5429545740840913,0.6450624122707967,0.37684363547571037,-0.6480134997836441
-0.6024172079894964,-0.37247832115391877,0.2678514033770255,0.7536879961136456,-0.61035545968962,0.9764798358858109,0.5648075646630311,-0.8599831622729992
-0.6024172079894964,-0.2776520066549197,0.3149834469395019,0.9141946310377358,-0.61035545968962,1.2894426658412688,0.7186890145594571,-1.0409555293994648
-0.652413241617146,1.6969665423242386,0.3464048093144862,-1.4231832400443263,-0.677756345295187,-1.2183119393427375,-0.0722068122738089,1.0894332190549176
-0.6024172079894964,-0.6736913201507395,0.39353685287696266,0.6333080199205777,-0.61035545968962,0.5578813812985339,0.5627914389003772,-0.5904351736486064
-0.6024172079894964,-0.6346451906511517,0.42495821525194694,1.3957145358100058,-0.5429545740840913,1.6522162198847483,0.9703861253752017,-1.2306986040305763
-0.5524211743618752,-0.7071594311503863,0.5035116211894076,0.4126113968999543,-0.5429545740840913,0.22585567229973952,0.5592525005695328,-0.3488581891301174
-0.5524211743618752,7.375389375264303,0.5506436647518841,-3.54989615278852,-0.61035545968962,-4.592215875758368,-1.1426511811420763,17.02849910210078
-0.5524211743618752,-0.8689219676486789,0.5820650271268684,1.496031182637562,-0.61035545968962,1.565800451169501,1.1298176101299748,-1.1881183508118207
-0.6024172079894964,-0.23302785865539066,0.6134863895018526,0.382516402851687,-0.677756345295187,0.5495616070171384,0.7885299035123015,-0.5861532164109925
-0.652413241617146,0.14627739934060582,0.6920397954393134,-0.49023842454805255,-0.677756345295187,-0.49405007940537926,0.4676058936845948,0.27005256333970823
-0.652413241617146,0.8491077303331875,0.7234611578142977,-0.991821658685834,-0.677756345295187,-0.8896710441730469,0.34034966282712453,0.6881758223743428
-0.6024172079894964,-0.1493575811562738,0.7548825201892819,0.07153479768626296,-0.61035545968962,0.15415648545016777,0.7789211265038911,-0.2950564393401004
-0.6024172079894964,-0.3445882286542132,0.7863038825642662,0.24207309729310825,-0.61035545968962,0.2607437823759669,0.852300157077061,-0.37681062793806663
-0.6024172079894964,-0.14377956265633265,0.8177252449392506,0.03140813895523986,-0.61035545968962,0.09877308236234127,0.8177193353565525,-0.25142630204433425
-0.6024172079894964,0.6817671753349538,0.8491466073142349,-1.0520116467823681,-0.677756345295187,-1.0760418369199631,0.36511182411188214,0.9089929170870724
-0.6024172079894964,-0.8968120601483845,0.8962786508767112,1.445872859223784,-0.61035545968962,1.471270940318978,1.4683091615925181,-1.1390250893377198
-0.6024172079894964,-0.8131417826492676,0.9277000132516956,1.265302894934183,-0.61035545968962,1.3053267632016208,1.4353110551123447,-1.0497204221480094
-0.6024172079894964,0.2968838988390162,0.9591213756266799,-0.17925681938262783,-0.677756345295187,0.08312445031184026,0.9476353344871873,-0.24049459554681907
-0.6024172079894964,1.618874283325063,1.0062534191891563,-1.7141015158442399,-0.677756345295187,-1.7741376143001504,0.1824027485356315,1.914142659015985
-0.5524211743618752,1.5240479688260637,1.0376747815641405,-1.4131515753615709,-0.677756345295187,-1.2790031229567842,0.4218874572641847,1.1698004859724853
-0.5024251407342256,-0.08799937765692141,1.084806825126617,-0.13913016065160544,-0.61035545968962,-0.11570638174801387,0.9794557036426974,-0.07455733070297639
-0.5024251407342256,-0.8075637641493265,1.1162281875016014,0.5129280437275106,-0.61035545968962,0.2847416218715958,1.1906293040797538,-0.39482767417535497
-0.5524211743618752,0.782171508333894,1.1476495498765855,-1.1322649642444131,-0.7451572309007539,-1.1557272221953083,0.5603014944537713,1.0067724517432883
-0.6024172079894964,-0.4059464321535655,1.194781593439062,0.4126113968999543,-0.7451572309007539,0.45949612599920453,1.350491211692399,-0.5248208228535921
-0.6024172079894964,-0.06568730365715691,1.2733349993765226,-0.7610933709824549,-0.7451572309007539,-1.0294098945149261,0.7168640495269476,0.8502551657120434
-0.5524211743618752,-0.7183154681502685,1.304756361751507,2.5794509683751707,-0.677756345295187,3.205257104169493,2.794020277859559,-1.8781293015604985
-0.5524211743618752,2.14878604081947,1.3361777241264914,-1.7441965098925065,-0.677756345295187,-1.617327528994088,0.4781909896395924,1.6597129114288183
-0.5524211743618752,-0.4840386911527413,1.3833097676889676,0.5530547024585329,-0.61035545968962,0.5983617924837196,1.6127149349316083,-0.6180223211327759
-0.5524211743618752,-0.9470142266478546,1.414731130063952,0.4427063909482209,-0.61035545968962,0.08010264550208793,1.3852084700892808,-0.23653539324373912
-0.5024251407342256,0.2968838988390162,1.4461524924389364,-0.5002700892308083,-0.61035545968962,-0.41668991406481126,1.1633363420370895,0.197050029935979
-0.5524211743618752,0.34708606533848635,1.4775738548139206,-0.7711250356652106,-0.677756345295187,-0.809887548351932,0.9895251287142933,0.5986051787723411
-0.6024172079894964,-0.8912340416484434,1.508995217188905,0.6734346786516008,-0.7451572309007539,0.4348409458469098,1.6596514421467043,-0.5073275732380644
-0.6024172079894964,-0.43383652465327116,1.540416579563889,0.793814654844668,-0.7451572309007539,0.9825528786690458,1.9780404186918719,-0.8663332751467158
-0.6024172079894964,-0.4673046356529179,1.5718379419388735,0.13172478578279617,-0.7451572309007539,0.012200336773860202,1.5007014195174238,-0.18470626245311156
-0.6024172079894964,-0.785251690149562,-1.6959837293488114,1.1549545834238708,-0.7451572309007539,1.1802554394525322,-1.61120802234071,-0.9822452177549934
-0.6024172079894964,-0.7629396161497976,-1.6645623826845082,-0.20935181343089515,-0.7451572309007539,-0.6702271864466707,-1.584749383519866,0.4466467909180957
-0.6024172079894964,-0.5230848206523292,-1.633141020309524,0.9944479484997806,-0.8125581165062826,1.1909004336687041,-1.5393990273592189,-0.9896037158562591
-0.5524211743618752,-0.49519472815262355,-1.5545876143720632,0.7536879961136456,-0.7451572309007539,0.8739543155549376,-1.4568764987207148,-0.7997764254679572
-0.5524211743618752,-0.4784606726528002,-1.523166251997079,0.08156646236901802,-0.7451572309007539,-0.06718090580959377,-1.4488517814016408,-0.11888062250231461
-0.5024251407342256,-0.38921237665374214,-1.4917448896220946,0.011344809589729025,-0.677756345295187,-0.10402141574666761,-1.4205478186076106,-0.08612412278621814
-0.5524211743618752,-0.651379246150975,-1.4603235272471105,0.7637196607964014,-0.7451572309007539,0.7574186092879409,-1.3584247391436117,-0.7259338439463107
-0.5024251407342256,1.4794238208265347,-1.428902164872126,-1.32286659321677,-0.677756345295187,-1.1400393459264972,-1.406577325377096,0.9888211811304022
-0.5024251407342256,-0.5732869871517993,-1.3817701213096496,0.3925480675344427,-0.677756345295187,0.30151852519846595,-1.297302104016602,-0.4088286778930779
-0.5024251407342256,0.029139010841842207,-1.303216715372189,-0.8212833590789884,-0.677756345295187,-1.066260215506577,-1.3055998440716448,0.8969785367507346
-0.5024251407342256,-0.6681133016507984,-1.2717953529972046,0.5229597084102664,-0.677756345295187,0.4092831486735199,-1.1800513124171725,-0.4875863763267771
-0.5524211743618752,-0.2888080436548019,-1.2246633094347283,-0.04884517850680491,-0.7451572309007539,-0.12073945274607521,-1.1724956584161403,-0.07344348494567947
-0.5524211743618752,1.1949448773295372,-1.1775312658722519,-1.4231832400443263,-0.7451572309007539,-1.4461246266233956,-1.2396162290963793,1.400390075251197
-0.5524211743618752,1.6244523018250039,-1.1461099034972675,-1.5134682221891271,-0.7451572309007539,-1.412806285279506,-1.214136231634032,1.3526319429996474
-0.5524211743618752,1.049916396331068,-1.1146885411222833,-1.2927715991685031,-0.7451572309007539,-1.2916691944158414,-1.1800724003487215,1.1848361399140002
-0.452429107106576,-0.49519472815262355,-1.0675564975598069,0.3022630853896422,-0.677756345295187,0.23378300439804967,-0.9902717795459407,-0.3579052480440505
-0.5024251407342256,0.46422445383725,-1.0361351351848225,-0.811251694396233,-0.7451572309007539,-0.8069932872516825,-1.0701530634308465,0.5935954841538396
-0.5024251407342256,-1.0474185596467949,-1.0047137728098383,1.2251762362031606,-0.677756345295187,1.0355620065492095,-0.8386535850562709,-0.8967317635873785
-0.5024251407342256,0.20205758434001708,-0.9575817292473617,-0.4701750951825417,-0.677756345295187,-0.42870845592178036,-0.9606235669287835,0.2068303363660224
-0.5524211743618752,1.178210821829714,-0.9104496856848854,-1.0118849880513456,-0.7451572309007539,-0.7497752169579354,-0.9598349480010244,0.5311647479176912
-0.5524211743618752,-0.05453126665727467,-0.8633176421224089,-0.7309983769341876,-0.8125581165062826,-0.9780490238037176,-0.9514545741268425,0.7870435176957772
-0.6024172079894964,-0.08799937765692141,-0.8318962797474246,0.4427063909482209,-0.8125581165062826,0.7509433132670437,-0.6852397046456639,-0.7231422040547184
-0.6024172079894964,1.7471687088237087,-0.8004749173724404,-1.5034365575063715,-0.7451572309007539,-1.340891255229238,-0.9541459369515247,1.251937788882034
-0.6024172079894964,2.522513280315525,-0.7690535549974561,-1.9347981388648636,-0.8125581165062826,-1.8399109241851432,-1.0058055681978912,2.0221836753010836
-0.6024172079894964,0.09049721434119458,-0.7376321926224717,0.06150313300350718,-0.8125581165062826,0.3106035617368762,-0.65238859125624,-0.41854634452240197
-0.6024172079894964,-0.5453968946520936,-0.7062108302474874,0.05147146832075141,-0.8125581165062826,-0.15762901795603534,-0.6958096879980045,-0.04326100366858063
-0.6024172079894964,-0.49519472815262355,-0.6590787866850111,0.3423897441206646,-0.8799590021118496,0.2906871209453286,-0.5771325604947906,-0.40523347848625657
-0.6024172079894964,0.29130588033907506,-0.6276574243100268,-0.8915050118582778,-0.8799590021118496,-1.028889908622338,-0.7735050720881053,0.8458353036439603
-0.6024172079894964,-0.5230848206523292,-0.5962360619350424,0.8540046429412019,-0.8799590021118496,0.9924227995736261,-0.38980724458282945,-0.8749555650230897
-0.6024172079894964,-0.23302785865539066,-0.5648146995600581,0.6834663433343559,-0.8125581165062826,0.9901760680754654,-0.35532058408678113,-0.8722655080210454
-0.5524211743618752,0.4586464353373088,-0.5176826559975818,-0.7309983769341876,-0.8125581165062826,-0.682893257905728,-0.621419084037783,0.45816109048858655
-0.5524211743618752,0.1853235288401937,-0.439129250060121,-0.5905550713756088,-0.8799590021118496,-0.6241740962616823,-0.5435123724825263,0.3953844398330721
-0.6024172079894964,1.8587290788225312,-0.4077078876851367,-1.7542281745752621,-0.9473598877173782,-1.750993336552731,-0.7512984593817493,1.866465457753099
-0.652413241617146,-0.22187182165550842,-0.37628652531015244,0.3524214088034203,-0.9473598877173782,0.5140357783933984,-0.24750204832140352,-0.5673551805235709
-0.6024172079894964,-0.22744984015544953,-0.2977331193726917,-0.04884517850680491,-0.8799590021118496,-0.0781104206085016,-0.30006676761452034,-0.11284778589878196
-0.6024172079894964,-0.29438606215474306,-0.2506010758102153,0.1919147738793301,-0.9473598877173782,0.22528663113426642,-0.18503825062452758,-0.35746553160422945
-0.6024172079894964,0.7877495268338351,-0.20346903224773885,-1.0620433114651238,-0.9473598877173782,-1.0375334477047786,-0.442971488541469,0.8543766548027704
-0.6024172079894964,-0.6011770796515049,-0.17204766987275455,0.5731180318240445,-0.9473598877173782,0.5326964041990755,-0.03185892677014516,-0.5802695591073467
-0.5524211743618752,0.14069938084066472,-0.14062630749777028,-0.5905550713756088,-0.8799590021118496,-0.650938653148058,-0.29665868898641595,0.4230218121971049
-0.6024172079894964,0.3359300283386041,-0.10920494512278599,-0.7009033828859209,-0.9473598877173782,-0.706410355727078,-0.28431978420713494,0.4794343143538939
-0.6024172079894964,0.9383560263322456,-0.0777835827478017,-1.1924549523409467,-0.9473598877173782,-1.1773704085924277,-0.3811442376520439,1.028565185790942
-0.652413241617146,-0.4003684136536244,-0.03065153918532526,0.07153479768626296,-1.0147607733229451,-0.025532979129731143,-0.03548109645301807,-0.15992460539159745
-0.5524211743618752,-0.5900210426516227,0.0007698231896590288,0.4728013849964882,-0.8799590021118496,0.40107129599247315,0.11116826350189109,-0.48607418711122274
-0.5524211743618752,0.10723126984101795,0.032191185564643315,0.12169312110004112,-0.8799590021118496,0.4142671643986956,0.14674766226911046,-0.4955486442140103
-0.5024251407342256,-1.276117318144381,0.0636125479396276,1.074701265961826,-0.8125581165062826,0.6327985940494004,0.24082124857245182,-0.6454589178707532
-0.5524211743618752,0.040295047841724455,0.09503391031461189,0.3423897441206646,-0.8799590021118496,0.699454898846333,0.2931764827934876,-0.691028358414785
-0.5524211743618752,1.049916396331068,0.1264552726895962,-1.0620433114651238,-0.8799590021118496,-0.9019642955581756,-0.14482229540336414,0.6966885606552773
-0.5524211743618752,0.11838730684090021,0.15787663506458047,-0.7811567003479657,-0.9473598877173782,-0.9551205892569946,-0.13545716243053496,0.7563482515897587
-0.5024251407342256,-1.1701349666454997,0.18929799743956477,2.0578044048718778,-0.9473598877173782,2.0051198530236487,0.7910086193200306,-1.4066700541212451
-0.5524211743618752,-0.7015814126504452,0.22071935981454904,0.6533713492860893,-0.9473598877173782,0.5628948301874414,0.38453911217282133,-0.601010449265472
-0.5024251407342256,0.2689938063393106,0.2521407221895333,-0.13913016065160544,-0.9473598877173782,0.12666591052508605,0.279987736862506,-0.28115839788784813
-0.5524211743618752,0.11280928834095907,0.28356208456451765,-0.570491742010098,-1.0147607733229451,-0.637075633030592,0.06628741880895242,0.40516234072986673
-0.6024172079894964,-0.36690030265397766,0.3149834469395019,0.11166145641728534,-1.0821616589285121,0.056232349715962554,0.3181157129910862,-0.22820933802781274
-0.6024172079894964,1.1056965813304793,0.3464048093144862,-1.2325816110719694,-1.0821616589285121,-1.1628304257091404,-0.053903632960724916,1.0060726589710982
-0.652413241617146,-0.5453968946520936,0.37782617168947047,0.3223264147551537,-1.0821616589285121,0.22408968247585845,0.43463462639002937,-0.3595685402485431
-0.652413241617146,-0.606755098151446,0.42495821525194694,0.964352954451514,-1.0821616589285121,1.0753752660231508,0.7727689278764268,-0.9281887847457528
-0.6024172079894964,-0.9470142266478546,0.47209025881442335,1.3054295536652054,-1.0821616589285121,1.2351973450843876,0.8817156057366617,-1.0197796632998326
-0.6024172079894964,0.9606681003320101,0.5035116211894076,-1.1523282936099244,-1.0147607733229451,-1.0991959257219595,0.08849667061890269,0.9280076481775764
-0.652413241617146,-0.6625352831508573,0.5506436647518841,0.5731180318240445,-1.0147607733229451,0.4833762328399083,0.6992131271568611,-0.5474181968724283
-0.652413241617146,-1.3486315586436157,0.6291970706893448,1.5361578413685846,-0.9473598877173782,1.1534810715115789,1.0316716629061362,-0.9708532216671742
-0.6024172079894964,-0.5007727466525647,0.6606184330643291,0.9442896250860024,-0.9473598877173782,1.1394022081934159,1.0620271303893027,-0.962760377387881
-0.6024172079894964,-1.5103940951419084,0.7391718390017898,1.5863161647823627,-0.9473598877173782,1.058343275277275,1.1192513613581918,-0.9155273123808634
-0.6024172079894964,-0.15493559965621492,0.7705932013767741,-0.38992177772049624,-0.9473598877173782,-0.5317637731998174,0.5209622693643239,0.3003654600752268
-0.652413241617146,0.029139010841842207,0.8020145637517584,-0.48020675986529676,-1.0147607733229451,-0.5512190944262401,0.5402736609419575,0.318006507266629
-0.7024092752447672,1.3343953398280655,0.8334359261267427,-1.1824232876581913,-1.0821616589285121,-0.9641860036862516,0.3986126549295236,0.7632280858758703
-0.7024092752447672,-0.7350495236500919,0.8805679696892191,1.0546379365963146,-1.0821616589285121,1.0876881395174327,1.2900068412798968,-0.9353943608343338
-0.7024092752447672,-0.8242978196491499,0.9591213756266799,0.24207309729310825,-1.0821616589285121,-0.09700651172402891,0.870383294903688,-0.10163553127981129
-0.7524053088724167,-0.14377956265633265,1.0062534191891563,-0.640713394789387,-1.0821616589285121,-0.8957833311745911,0.5657859251803227,0.6840825397280632
-0.7524053088724167,0.4084442688378387,1.0376747815641405,-0.38992177772049624,-1.0821616589285121,-0.17404291226355176,0.9097874021060243,-0.035437779940845036
-0.8024013425000663,-0.13262352565645041,1.1162281875016014,0.011344809589729025,-1.0821616589285121,0.0769532969828335,1.096242984000514,-0.24482510955736683
-0.8523973761276875,-0.8912340416484434,1.1476495498765855,0.8038463195274238,-1.149562544534041,0.610723721250887,1.37166419208921,-0.6377179625567031
-0.8024013425000663,-0.36690030265397766,1.194781593439062,-0.008718519775782523,-1.149562544534041,-0.11718785098915913,1.0812195880247766,-0.08606098752355537
-0.8024013425000663,-0.651379246150975,1.2262029558140464,0.2721680913413756,-1.149562544534041,0.07380394846357906,1.2006344445713506,-0.24385235593731627
-0.8024013425000663,-0.4226804876533889,1.2576243181890305,-0.23944680747916175,-1.216963430139608,-0.4864661342172675,0.9635747234849035,0.24899113828973016
-0.8024013425000663,0.2522597508394872,1.304756361751507,0.10162979173452956,-1.216963430139608,0.48828176012846614,1.4771167963796996,-0.5551862291981589
-0.8024013425000663,1.7360126718238265,1.3518884053139835,-1.3028032638512588,-1.216963430139608,-0.9827877631644655,0.8014056915925517,0.7813767179147106
-0.8024013425000663,-0.060109285157215794,1.3833097676889676,-0.37989011303774045,-1.216963430139608,-0.4565620398662144,1.0880137361528992,0.2200245528375719
-0.8024013425000663,2.5002012063157606,1.414731130063952,-2.025083121009664,-1.216963430139608,-2.0234855663775804,0.3282429991641219,2.3422111372745564
-0.8024013425000663,-0.2441838956552729,1.4932845360014126,0.6032130258723112,-1.2843643157451365,0.8636527082489648,1.864518780059691,-0.8042661373368667
-0.8024013425000663,-0.339010210154272,1.540416579563889,0.3524214088034203,-1.216963430139608,0.4244117948314341,1.6862667520985795,-0.5101019946171429
-0.8024013425000663,-0.22187182165550842,1.61896998550135,0.0013131449069732513,-1.216963430139608,-0.0007011999950480137,1.5386766264039926,-0.18508220033499406
-0.8024013425000663,-0.37805633965385993,1.6661020290638264,0.7035296726998674,-1.216963430139608,0.8996592785469844,2.0724124228789744,-0.8252222719651131
-0.8024013425000663,-1.4323018361427324,1.6975233914388106,2.077867734237389,-1.216963430139608,1.7512980600590542,2.5736529865944746,-1.2917730613881369
-0.8523973761276875,-0.7071594311503863,1.728944753813795,1.2352079008859156,-1.2843643157451365,1.3618188154566595,2.39693721569156,-1.09328658978033
-0.8523973761276875,0.2634157878393695,-1.6959837293488114,-0.45011176581703016,-1.2843643157451365,-0.3594914658802188,-1.611208026248077,0.126492125299584
-0.8024013425000663,-0.3947903951536833,-1.6645623826845082,0.382516402851687,-1.216963430139608,0.42494159177859786,-1.579191032995477,-0.5104797201477729
-0.7524053088724167,-0.5509749131520348,-1.617430339122032,0.3624530734861761,-1.149562544534041,0.2763629812627377,-1.5330507383552738,-0.4005082710205568
-0.7524053088724167,1.083384507330715,-1.5702982955595555,-1.403119910678815,-1.0821616589285121,-1.462744553077032,-1.521462583856897,1.4140705385240515
-0.8024013425000663,0.4084442688378387,-1.538876933184571,-0.7410300416169433,-1.216963430139608,-0.7275826115044961,-1.4803702470648696,0.4948256360376033
-0.8024013425000663,-0.45057058015309454,-1.4603235272471105,0.2922314207068864,-1.149562544534041,0.25322851456989537,-1.3776167486294184,-0.38313957034407076
-0.8024013425000663,-0.5900210426516227,-1.3817701213096496,2.2383743691614786,-1.149562544534041,2.875497748778011,-1.1666639863893382,-1.7676615745133335
-0.8024013425000663,-1.231493170144852,-1.3503487589346654,1.917361099313299,-1.149562544534041,1.758793705755971,-1.1845537227374856,-1.294213236582618
-0.8024013425000663,0.3972882318379565,-1.318927396559681,-0.5002700892308083,-1.216963430139608,-0.3548802702289738,-1.2744982571874652,0.12387483891560044
-0.9023934097553371,-0.42825850615333005,-1.2717953529972046,1.0847329306445812,-1.2843643157451365,1.4032214657720936,-1.1119495927328258,-1.1155284179699012
-0.9523894433829583,2.14878604081947,-1.2403739906222204,-1.9247664741821078,-1.3517652013507035,-1.9571039711088059,-1.3222618495100638,2.2132577198387815
-0.9023934097553371,0.29130588033907506,-1.193241947059744,-0.6306817301066312,-1.3517652013507035,-0.6230458249853139,-1.184038151442899,0.38197623849762874
-0.9023934097553371,-1.2984293921441454,-1.1461099034972675,1.8371077818512536,-1.2843643157451365,1.586707808473338,-0.9477242011966125,-1.2111312455357883
-0.9023934097553371,-0.87449998614862,-1.1146885411222833,0.3524214088034203,-1.2843643157451365,0.014702155691025766,-1.0574123177835613,-0.19923757062285588
-0.9023934097553371,0.44191237983748544,-1.083267178747299,-0.530365083279075,-1.2843643157451365,-0.37503217633037167,-1.0660490581644242,0.14097721371145874
-0.9023934097553371,2.5057792248157016,-1.0518458163723146,-1.8645764860855742,-1.216963430139608,-1.709472953582372,-1.1769332862123798,1.7892627097338878
-0.9023934097553371,-0.5732869871517993,-1.0204244539973304,1.024542942548048,-1.216963430139608,1.1891050106810914,-0.8394570676146491,-0.996392885843292
-0.9023934097553371,-1.3095854291440279,-0.9890030916223461,0.9844162838170248,-1.149562544534041,0.4878108295087642,-0.8836460190162719,-0.5534123215974887
-0.9023934097553371,-0.3557442656540954,-0.9575817292473617,0.9944479484997806,-1.149562544534041,1.3377719206881467,-0.749934715048111,-1.0777018471021544
-0.9023934097553371,1.5909841908253572,-0.9261603668723775,-1.5836898749684165,-1.149562544534041,-1.55273154565835,-1.072706620232951,1.5453831566921825
-0.9523894433829583,-1.097620726146265,-0.8476069609349167,0.8138779842101795,-1.216963430139608,0.4496458272037796,-0.7433635213792812,-0.5280227420151545
